asset_id,ticker,name,category,subcategory,brand,model,year,size,material,color,hardware,status,share_count,offering_date,offering_price_usd,offering_valuation_usd,acquisition_cost_usd,rally_url,sec_filing_url,source_type,source_url,source_notes,last_quote_observed_at,data_quality_status,data_quality_warnings
sec-rally-griffey3,GRIFFEY3,"$20,400",other,other,,,,,,"$20,400",,trading,,2022-09-27,,,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,incomplete,missing_share_count; missing_offering_price; missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-gwletter,GWLETTER,1780 George Washington Handwritten Letter to his Director of Intelligence,other,other,,,,,,1780 George Washington Handwritten Letter to his Director of Intelligence,,trading,7500.0,2025-09-29,20.0,150000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-gwlotto,GWLOTTO,1768 George Washington Mountain Road Lottery Ticket with Signature,other,other,,,,,,1768 George Washington Mountain Road Lottery Ticket with Signature,,trading,2500.0,2025-09-29,14.0,35000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-hirst1,HIRST1,Damien Hirst The Currency “Who’s really the king” NFT,other,other,,,,,,Damien Hirst The Currency Whos really the king NFT,,trading,5000.0,2025-09-29,4.0,20000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-holmes,HOLMES,1892 1st Edition copies of The Adventures of Sherlock Holmes and the Memoirs of Sherlock Holmes by Arthur Conan Doyle,other,other,,,,,,1892 1st Edition copies of The Adventures of Sherlock Holmes and the Memoirs of,,trading,2500.0,2022-06-02,10.0,25000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-iceclimb,ICECLIMB,1985 NES Ice Climber Wata 9.0 A video game,other,other,,,1985.0,,,NES Ice Climber Wata 9.0 A video game,,trading,10000.0,2025-09-29,8.0,80000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-iommi,IOMMI,2019 Gibson Tony Iommi 1964 “Monkey SG” Prototype Guitar,other,other,,,1964.0,,,Gibson Tony Iommi 1964 Monkey SG Prototype Guitar,,trading,6500.0,2025-09-29,10.0,65000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-ipadproto,IPADPROTO,2009 Apple Prototype 1st Generation iPad,other,other,,,2009.0,,,Apple Prototype 1st Generation iPad,,exited,2000.0,2025-09-29,6.5,13000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-ipod,IPOD,2001 Apple 1st Generation iPod Classic in its Original Factory Sealed Box,other,other,,,2001.0,,Box,Apple 1st Generation iPod Classic in its Original Factory Sealed,,exited,5000.0,2025-09-29,5.0,25000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-jawa,JAWA,1978 Kenner Star Wars Vinyl Cape Jawa Action Figure graded AFA 80,other,other,,,1978.0,,,Kenner Star Wars Vinyl Cape Jawa Action Figure graded AFA 80,,trading,9000.0,2025-09-29,3.0,27000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-jetfire,JETFIRE,$85,other,other,,,,,,$85,,trading,500.0,2022-09-19,8500.0,4250000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-justinian,JUSTINIAN,Coin from the First Reign of Justinian II Depicting the First Numismatic Depiction of Jesus Christ (AD 685-695) graded NGC Ch MS,other,other,,,,,,Coin from the First Reign of Justinian II Depicting the First Numismatic Depicti,,trading,2000.0,2022-06-02,9.0,18000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-kennerset,KENNERSET,1978 Kenner Star Wars Early Bird Set graded AFA 75,other,other,,,1978.0,,,Kenner Star Wars Early Bird Set graded AFA 75,,trading,10001250.0,2022-06-02,10.0,100012500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-kirby,KIRBY,1992 GameBoy Kirby’s Dream Land Video Game graded Wata 9.8 A++,other,other,,,1992.0,,,GameBoy Kirbys Dream Land Video Game graded Wata 9.8 A++,,trading,10000.0,2025-09-29,6.0,60000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-leicagold,LEICAGOLD,1996 Leica M6 Gold ’King of Thailand' Camera in Condition ‘A’,other,other,,,1996.0,,,Leica M6 Gold King of Thailand' Camera in Condition A,,trading,4000.0,2025-09-29,8.0,32000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-lotf,LOTF,1954 1st Edition copy Lord of the Flies by William Golding,other,other,,,1954.0,,,1st Edition copy Lord of the Flies by William Golding,,trading,2000.0,2022-06-02,7.0,14000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mahomes2,MAHOMES2,"$15,999",other,other,,,,,,"$15,999",,trading,,2022-09-27,,,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,incomplete,missing_share_count; missing_offering_price; missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mario64,MARIO64,1996 Nintendo 64 Super Mario 64 Video Game graded Wata 9.6 A++,other,other,,,1996.0,,,Nintendo 64 Super Mario 64 Video Game graded Wata 9.6 A++,,trading,12500.0,2025-09-29,10.0,125000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mariokart,MARIOKART,1996 Nintendo 64 Mario Kart 64 Video Game graded Wata 9.4 A+,other,other,,,1996.0,,,Nintendo 64 Mario Kart 64 Video Game graded Wata 9.4 A+,,trading,5000.0,2025-09-29,15.0,75000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mariowrld,MARIOWRLD,1991 SNES Super Mario World Video Game graded Wata 9.4 A,other,other,,,1991.0,,,SNES Super Mario World Video Game graded Wata 9.4 A,,trading,33000.0,2022-06-02,5.0,165000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mayc5750,MAYC5750,Number 5750 Mutant Ape Yacht Club NFT with M1 Hawaiian Shirt,other,other,,,,,,Number 5750 Mutant Ape Yacht Club NFT with M1 Hawaiian Shirt,,trading,10000.0,2025-09-29,7.0,70000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mayc857,MAYC857,Number 857 Mutant Ape Yacht Club NFT with M1 Irish Boho Hat,other,other,,,,,,Number 857 Mutant Ape Yacht Club NFT with M1 Irish Boho Hat,,trading,10800.0,2022-06-02,5.0,54000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mayc9114,MAYC9114,Number 9114 Mutant Ape Yacht Club NFT with M2 Stunt Jacket,other,other,,,,,,Number 9114 Mutant Ape Yacht Club NFT with M2 Stunt Jacket,,trading,17500.0,2022-06-02,5.0,87500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-mbird2754,MBIRD2754,Number 2754 Moonbird NFT with Raincloud Headwear,other,other,,,,,,Number 2754 Moonbird NFT with Raincloud Headwear,,trading,1200015000.0,2022-06-02,5.0,6000075000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-meeb11275,MEEB11275,Number 11275 Elephant Meebit NFT,other,other,,,,,,Number 11275 Elephant Meebit NFT,,trading,20000.0,2022-06-02,8.0,160000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-meeb15511,MEEB15511,Number 15511 Pig Meebit,other,other,,,,,,Number 15511 Pig Meebit,,trading,15000.0,2025-09-29,5.0,75000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-meeb7985,MEEB7985,Number 7985 Pig Meebit NFT with Magenta Overshirt Color,other,other,,,,,,Number 7985 Pig Meebit NFT with Magenta Overshirt Color,,trading,7600.0,2022-06-02,5.0,38000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-metroid,METROID,1987 NES Metroid Video Game graded Wata 9.6 A+,other,other,,,1987.0,,,NES Metroid Video Game graded Wata 9.6 A+,,trading,57607200.0,2022-09-27,10.0,576072000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-moonshoe,MOONSHOE,"Original pair of Nike ""Moon Shoe"" sneakers",other,other,,,,,,"Original pair of Nike ""Moon Shoe"" sneakers",,trading,18000.0,2025-09-29,10.0,180000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-nasa1,NASA1,1969 Buzz Aldrin NASA Apollo 11 space-flown control stick,other,other,,,1969.0,,,Buzz Aldrin NASA Apollo 11 space-flown control stick,,exited,10000.0,2025-09-29,30.0,300000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-nbajam,NBAJAM,1994 Sega Genesis NBA Jam Video Game graded Wata 9.8 A++,other,other,,,1994.0,,,Sega Genesis NBA Jam Video Game graded Wata 9.8 A++,,trading,9400.0,2022-06-02,5.0,47000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-nesdk3,NESDK3,1986 NES Donkey Kong 3 Video Game graded Wata 9.4 A+,other,other,,,1986.0,,,NES Donkey Kong 3 Video Game graded Wata 9.4 A+,,trading,22800.0,2025-09-29,5.0,114000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-neswwf,NESWWF,1989 NES WWF Wrestlemania Video Game graded Wata 9.6 A+,other,other,,,1989.0,,,NES WWF Wrestlemania Video Game graded Wata 9.6 A+,,trading,6000.0,2025-09-29,3.0,18000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-nikon1,NIKON1,1949 Nikon One Camera in Condition ‘B/A’,other,other,,,1949.0,,,Nikon One Camera in Condition B/A,,trading,7000.0,2022-06-02,4.0,28000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-obiwan,OBIWAN,1978 Kenner Star Wars Ben (Obi-Wan) Kenobi Action Figure graded AFA 85,other,other,,,1978.0,,,Kenner Star Wars Ben (Obi-Wan) Kenobi Action Figure graded AFA 85,,trading,2000.0,2025-09-29,6.0,12000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-opeechee,OPEECHEE,1979-80 O-Pee-Chee Wax Box Reviewed and Factory Sealed by BBCE,other,other,,,1979.0,,Box,1979-80 O-Pee-Chee Wax,,trading,10000.0,2025-09-29,30.0,300000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-popeye,POPEYE,1986 NES Popeye Video Game graded Wata 9.4 A+,other,other,,,1986.0,,,NES Popeye Video Game graded Wata 9.4 A+,,trading,11000.0,2025-09-29,10.0,110000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-punchout,PUNCHOUT,1987 NES Mike Tyson’s PUNCH-OUT!! Wata 9.4 A+ video game,other,other,,,1987.0,,,NES Mike Tysons PUNCH-OUT!! Wata 9.4 A+ video game,,exited,10000.0,2025-09-29,9.0,90000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-punk2981,PUNK2981,Number 2981 CryptoPunk NFT with Welding Goggles,other,cryptopunk,,,,,,Number 2981 CryptoPunk NFT with Welding Goggles,,trading,62000.0,2022-06-02,5.0,310000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-punk5883,PUNK5883,Number 5883 Male CryptoPunk NFT,other,cryptopunk,,,,,,Number 5883 Male CryptoPunk NFT,,trading,40000.0,2025-09-29,15.0,600000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-punk8103,PUNK8103,Number 8103 Male CryptoPunk NFT,other,cryptopunk,,,,,,Number 8103 Male CryptoPunk NFT,,trading,60000.0,2025-09-29,9.33,559800.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-punk9670,PUNK9670,Number 9670 Female CryptoPunk NFT,other,cryptopunk,,,,,,Number 9670 Female CryptoPunk NFT,,trading,7200.0,2025-09-29,10.0,72000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-r2d2,R2D2,1977 Star Wars Dark Blue Dome R2-D2 Action Figure graded CAS 85,other,other,,,1977.0,,,Star Wars Dark Blue Dome R2-D2 Action Figure graded CAS 85,,trading,2000.0,2022-09-27,5.0,10000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-sachs1,SACHS1,"Tom Sachs Rocket Factory ""Gamechanger"" NFT with USPS Brand",other,other,,,,,,"Tom Sachs Rocket Factory ""Gamechanger"" NFT with USPS Brand",,trading,21202650.0,2022-06-02,10.0,212026500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-sandbox1,SANDBOX1,The Sandbox ESTATE with a bundle of 9 LAND NFTs,other,other,,,,,Box,The Sandbox ESTATE with a bundle of 9 LAND NFTs,,trading,21000.0,2022-06-02,5.0,105000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-sandbox2,SANDBOX2,The Sandbox 3x3 ESTATE with a bundle of 9 LAND NFTs,other,other,,,,,Box,The Sandbox 3x3 ESTATE with a bundle of 9 LAND NFTs,,trading,1840023000.0,2022-06-02,5.0,9200115000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-shkspr4,SHKSPR4,"1685 Fourth Folio of William Shakespeare’s Comedies, Histories, and Tragedies",other,other,,,,,,"1685 Fourth Folio of William Shakespeares Comedies, Histories, and Tragedies",,trading,1000.0,2025-09-29,115.0,115000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-simpsons1,SIMPSONS1,1991 NES Simpsons: Bart vs. The Space Mutants Video Game graded Wata 9.6 A+,other,other,,,1991.0,,,NES Simpsons: Bart vs. The Space Mutants Video Game graded Wata 9.6 A+,,trading,2000.0,2025-09-29,9.25,18500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-skywalker,SKYWALKER,1978 Kenner Star Wars Luke Skywalker Action Figure graded AFA 85,other,other,,,1978.0,,,Kenner Star Wars Luke Skywalker Action Figure graded AFA 85,,trading,5000.0,2025-09-29,3.5,17500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-slash,SLASH,Exact aged replica of Slash’s original Factory Black 1966 Gibson Doubleneck Guitar built as a prototype for the Slash EDS-1275 Doubleneck,other,other,,,1966.0,,,Exact aged replica of Slashs original Factory Black 1966 Gibson Doubleneck Guita,,trading,13000.0,2025-09-29,5.0,65000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-smb2,SMB2,1988 NES Super Mario Bros. 2 Video Game graded Wata 9.6 A++,other,other,,,1988.0,,,NES Super Mario Bros. 2 Video Game graded Wata 9.6 A++,,trading,20000.0,2025-09-29,15.0,300000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
